time,height
4.76,1.4967428532
4.78,1.4967428532
4.8,1.4959159908
4.82,1.4950838279999998
4.84,1.4934301032
4.86,1.4946703968000001
4.88,1.4979831468
4.9,1.4988100091999998
4.92,1.4988100091999998
4.94,1.5012958967999999
4.96,1.5041952156
4.98,1.5046086467999997
5.0,1.5008824656000002
5.02,1.4975697155999999
5.04,1.4950838279999998
5.06,1.4942569656
5.08,1.4942569656
5.1,1.4930166719999998
5.12,1.4942569656
5.14,1.4950838279999998
5.16,1.4950838279999998
5.18,1.4967428532
5.2,1.4983965779999997
5.22,1.4992287407999998
5.24,1.4992287407999998
5.26,1.4992287407999998
5.28,1.4983965779999997
5.3,1.4975697155999999
5.32,1.4975697155999999
5.34,1.4975697155999999
5.36,1.4959159908
5.38,1.491771078
5.4,1.489703922
5.42,1.4909442156
5.44,1.4921845092000001
5.46,1.491771078
5.48,1.4913576467999998
5.5,1.4909442156
5.52,1.4913576467999998
5.54,1.491771078
5.56,1.4905307844
5.58,1.4892904907999998
5.6,1.4880448968
5.62,1.4872180343999999
5.64,1.491771078
5.66,1.4971562844
5.68,1.4963294219999999
5.7,1.4946703968000001
5.72,1.4938435343999998
5.74,1.4954972592
5.76,1.4988100091999998
5.78,1.499642172
5.8,1.5004690344
5.82,1.5025414907999999
5.84,1.5054355092
5.86,1.5075079655999999
5.88,1.508334828
5.9,1.5099938532
5.92,1.5116475779999998
5.94,1.5133066031999998
5.96,1.5153737591999998
5.98,1.5174462156
6.0,1.5178596467999999
6.02,1.518273078
6.04,1.5178596467999999
6.06,1.5149603280000001
6.08,1.5124797408
6.1,1.5124797408
6.12,1.5133066031999998
6.14,1.5141334655999998
6.16,1.5141334655999998
6.18,1.5116475779999998
6.2,1.5116475779999998
6.22,1.5133066031999998
6.24,1.5133066031999998
6.26,1.5124797408
6.28,1.5133066031999998
6.3,1.5116475779999998
6.32,1.5075079655999999
6.34,1.5070945343999997
6.36,1.5075079655999999
6.38,1.5099938532
6.4,1.5157924907999998
6.42,1.5203455343999999
6.44,1.5199321032
6.46,1.5178596467999999
6.48,1.518273078
6.5,1.5186865092000001
6.52,1.5174462156
6.54,1.5153737591999998
6.56,1.5133066031999998
6.58,1.5133066031999998
6.6,1.5149603280000001
6.62,1.5137200344
6.64,1.5104072844
6.66,1.5079213968
6.68,1.5066811032
6.7,1.5079213968
6.72,1.5104072844
6.74,1.5112341468
6.76,1.5104072844
6.78,1.5104072844
6.8,1.5104072844
6.82,1.5079213968
6.84,1.5058542408
6.86,1.5070945343999997
6.88,1.5104072844
6.9,1.5120610092
6.92,1.5095804219999998
6.94,1.5087482592
6.96,1.5112341468
6.98,1.5112341468
7.0,1.5104072844
7.02,1.5095804219999998
7.04,1.506267672
7.06,1.5041952156
7.08,1.502954922
7.1,1.5025414907999999
7.12,1.5021227592
7.14,1.5000556031999999
7.16,1.4967428532
7.18,1.4934301032
7.2,1.4938435343999998
7.22,1.4946703968000001
7.24,1.4946703968000001
7.26,1.4946703968000001
7.28,1.4963294219999999
7.3,1.4971562844
7.32,1.4963294219999999
7.34,1.4963294219999999
7.36,1.4963294219999999
7.38,1.4963294219999999
7.4,1.4963294219999999
7.42,1.4954972592
7.44,1.4954972592
7.46,1.4946703968000001
7.48,1.4934301032
7.5,1.4938435343999998
7.52,1.4926032408
7.54,1.4913576467999998
7.56,1.4934301032
7.58,1.4946703968000001
7.6,1.4934301032
7.62,1.4921845092000001
7.64,1.4934301032
7.66,1.4992287407999998
7.68,1.5046086467999997
7.7,1.5041952156
7.72,1.502954922
7.74,1.5033683532000002
7.76,1.5046086467999997
7.78,1.5058542408
7.8,1.5070945343999997
7.82,1.5058542408
7.84,1.5021227592
7.86,1.5008824656000002
7.88,1.5008824656000002
7.9,1.5021227592
7.92,1.5033683532000002
7.94,1.5037817843999999
7.96,1.5041952156
7.98,1.5021227592
8.0,1.5008824656000002
8.02,1.5008824656000002
8.04,1.5008824656000002
8.06,1.5021227592
8.08,1.5050220779999999
8.1,1.5070945343999997
8.12,1.5079213968
8.14,1.5095804219999998
8.16,1.5104072844
8.18,1.512893172
8.2,1.5137200344
8.22,1.512893172
8.24,1.5137200344
8.26,1.5137200344
8.28,1.5137200344
8.3,1.5112341468
8.32,1.5070945343999997
8.34,1.5050220779999999
8.36,1.5079213968
8.38,1.5095804219999998
8.4,1.5095804219999998
8.42,1.5104072844
8.44,1.5104072844
8.46,1.512893172
8.48,1.5137200344
8.5,1.5120610092
8.52,1.5095804219999998
8.54,1.5079213968
8.56,1.5070945343999997
8.58,1.5058542408
8.6,1.5054355092
8.62,1.5066811032
8.64,1.5079213968
8.66,1.5079213968
8.68,1.5079213968
8.7,1.5066811032
8.72,1.506267672
8.74,1.508334828
8.76,1.5066811032
8.78,1.5054355092
8.8,1.5058542408
8.82,1.506267672
8.84,1.5066811032
8.86,1.506267672
8.88,1.5050220779999999
8.9,1.5021227592
8.92,1.5033683532000002
8.94,1.5037817843999999
8.96,1.5008824656000002
8.98,1.5008824656000002
9.0,1.5008824656000002
9.02,1.5008824656000002
9.04,1.5000556031999999
9.06,1.4983965779999997
9.08,1.4967428532
9.1,1.4950838279999998
9.12,1.4959159908
9.14,1.4975697155999999
9.16,1.4975697155999999
9.18,1.4967428532
9.2,1.4959159908
9.22,1.4959159908
9.24,1.4959159908
9.26,1.4950838279999998
9.28,1.4959159908
9.3,1.4983965779999997
9.32,1.4992287407999998
9.34,1.4983965779999997
9.36,1.4959159908
9.38,1.491771078
9.4,1.4921845092000001
9.42,1.4971562844
9.44,1.502954922
9.46,1.5058542408
9.48,1.506267672
9.5,1.5058542408
9.52,1.502954922
9.54,1.4992287407999998
9.56,1.5008824656000002
9.58,1.5037817843999999
9.6,1.5033683532000002
9.62,1.502954922
9.64,1.5033683532000002
9.66,1.502954922
9.68,1.5025414907999999
9.7,1.5021227592
9.72,1.5000556031999999
9.74,1.5000556031999999
9.76,1.5000556031999999
9.78,1.4992287407999998
9.8,1.5008824656000002
9.82,1.5012958967999999
9.84,1.4988100091999998
9.86,1.4971562844
9.88,1.5004690344
9.9,1.5041952156
9.92,1.506267672
9.94,1.5075079655999999
9.96,1.508334828
9.98,1.5091669908
10.0,1.5091669908
10.02,1.5108207156
10.04,1.5108207156
10.06,1.5269710344
10.08,1.5439482156
10.1,1.5418757591999999
10.12,1.5385630092
10.14,1.5352502592000001
10.16,1.5323562408
10.18,1.5302837844
10.2,1.5298703531999998
10.22,1.5286247592
10.24,1.5273844655999997
10.26,1.5265576032
10.28,1.5248985779999997
10.3,1.5232448532
10.32,1.5224179908
10.34,1.5207589656
10.36,1.5195186719999998
10.38,1.5174462156
10.4,1.5145468968
10.42,1.5149603280000001
10.44,1.5145468968
10.46,1.5141334655999998
10.48,1.5141334655999998
10.5,1.5133066031999998
10.52,1.5124797408
10.54,1.5091669908
10.56,1.5066811032
10.58,1.5054355092
10.6,1.5033683532000002
10.62,1.5037817843999999
10.64,1.5058542408
10.66,1.5046086467999997
10.68,1.5025414907999999
10.7,1.5012958967999999
10.72,1.5004690344
10.74,1.499642172
10.76,1.4979831468
10.78,1.4963294219999999
10.8,1.4963294219999999
10.82,1.4963294219999999
10.84,1.4963294219999999
10.86,1.4971562844
10.88,1.4954972592
10.9,1.4938435343999998
10.92,1.4926032408
10.94,1.489703922
10.96,1.488458328
10.98,1.4888717591999998
11.0,1.4892904907999998
11.02,1.4880448968
11.04,1.488458328
11.06,1.4905307844
11.08,1.4909442156
11.1,1.4913576467999998
11.12,1.4926032408
11.14,1.4921845092000001
11.16,1.4926032408
11.18,1.4946703968000001
11.2,1.4946703968000001
11.22,1.491771078
11.24,1.4880448968
11.26,1.4892904907999998
11.28,1.4921845092000001
11.3,1.4926032408
11.32,1.4921845092000001
11.34,1.4934301032
11.36,1.4954972592
11.38,1.4954972592
11.4,1.4946703968000001
11.42,1.4938435343999998
11.44,1.4942569656
11.46,1.4950838279999998
11.48,1.4950838279999998
11.5,1.4942569656
11.52,1.4938435343999998
11.54,1.4942569656
11.56,1.4942569656
11.58,1.4930166719999998
11.6,1.4926032408
11.62,1.4913576467999998
11.64,1.4901173532
11.66,1.4905307844
11.68,1.4892904907999998
11.7,1.4880448968
11.72,1.4876314656
11.74,1.4876314656
11.76,1.4888717591999998
11.78,1.4909442156
11.8,1.4913576467999998
11.82,1.4909442156
11.84,1.4905307844
11.86,1.4909442156
11.88,1.4921845092000001
11.9,1.4950838279999998
11.92,1.4983965779999997
11.94,1.5008824656000002
11.96,1.5008824656000002
11.98,1.4992287407999998
12.0,1.4983965779999997
12.02,1.4992287407999998
12.04,1.5008824656000002
12.06,1.5012958967999999
12.08,1.5004690344
12.1,1.499642172
12.12,1.499642172
12.14,1.5004690344
12.16,1.5012958967999999
12.18,1.5004690344
12.2,1.501709328
12.22,1.5021227592
12.24,1.5008824656000002
12.26,1.502954922
12.28,1.5058542408
12.3,1.5079213968
12.32,1.5087482592
12.34,1.5070945343999997
12.36,1.5075079655999999
12.38,1.508334828
12.4,1.506267672
12.42,1.5033683532000002
12.44,1.5012958967999999
12.46,1.5025414907999999
12.48,1.5037817843999999
12.5,1.5033683532000002
12.52,1.5037817843999999
12.54,1.5091669908
12.56,1.5133066031999998
12.58,1.5124797408
12.6,1.5141334655999998
12.62,1.516205922
12.64,1.5174462156
12.66,1.5186865092000001
12.68,1.5174462156
12.7,1.5195186719999998
12.72,1.5215858279999999
12.74,1.5224179908
12.76,1.5265576032
12.78,1.529456922
12.8,1.5323562408
12.82,1.5335965343999998
12.84,1.5352502592000001
12.86,1.539395172
12.88,1.5418757591999999
12.9,1.5456072408
12.92,1.5497468532
12.94,1.5538864655999998
12.96,1.5634112843999999
12.98,1.574589828
13.0,1.584528078
13.02,1.5919857408
13.04,1.5973656468
13.06,1.6044045779999998
13.08,1.6114435092
13.1,1.6160018532
13.12,1.6209683279999998
13.14,1.6280072592
13.16,1.6354649220000002
13.18,1.6416769907999997
13.2,1.6458166032
13.22,1.648715922
13.24,1.6516152407999998
13.26,1.655341422
13.28,1.6578220092
13.3,1.6603078968
13.32,1.6640340779999998
13.34,1.6694192844
13.36,1.6760447844
13.38,1.6822568532000002
13.4,1.6880554908
13.42,1.6934353968
13.44,1.6984071719999998
13.46,1.7029602155999999
13.48,1.7066863968
13.5,1.7091722844
13.52,1.7124850343999998
13.54,1.7186971031999998
13.56,1.723663578
13.58,1.726976328
13.6,1.7290487843999998
13.62,1.7302890779999998
13.64,1.736914578
13.66,1.7472662592
13.68,1.7563776468
13.7,1.764662172
13.72,1.7692152155999998
13.74,1.7737682592
13.76,1.781225922
13.78,1.7874379908
13.8,1.7948903532
13.82,1.8035830091999998
13.84,1.8106272408
13.86,1.8147668531999999
13.88,1.8155937156
13.9,1.8180796031999997
13.92,1.8209789219999999
13.94,1.823046078
13.96,1.8267775595999998
13.98,1.8325708967999998
14.0,1.8371292408
14.02,1.8383695343999997
14.04,1.8400285596
14.06,1.8449950344
14.08,1.8478943532
14.1,1.8499668096
14.12,1.8528608279999998
14.14,1.8545198532
14.16,1.8561735779999997
14.18,1.8570057407999998
14.2,1.8570057407999998
14.22,1.8570057407999998
14.24,1.8586594655999997
14.26,1.8561735779999997
14.28,1.8520339656
14.3,1.8520339656
14.32,1.8483077844
14.34,1.8412688531999999
14.36,1.8362970779999999
14.38,1.830917172
14.4,1.8251185343999998
14.42,1.8180796031999997
14.44,1.813107828
14.46,1.8172527407999999
14.48,1.8284312844
14.5,1.839609828
14.52,1.8520339656
14.54,1.8636312408
14.56,1.8719104655999999
14.58,1.8797815595999998
14.6,1.8888876467999998
14.62,1.8996580596000001
14.64,1.9091775779999998
14.66,1.9162218095999999
14.68,1.9211882844
14.7,1.9253278968
14.72,1.9298862408
14.74,1.9340258532
14.76,1.9373386032
14.78,1.9427238096
14.8,1.9501761719999997
14.82,1.9547292155999998
14.84,1.9592875596
14.86,1.9659130595999998
14.88,1.972119828
14.9,1.9770916031999999
14.92,1.9791640595999997
14.94,1.9795774908
14.96,1.9841305344
14.98,1.9882701467999997
15.0,1.9953090779999998
15.02,2.0019345779999997
15.04,2.0044204656
15.06,2.0064929219999996
15.08,2.0077332156
15.1,2.0106325344
15.12,2.013118422
15.14,2.016431172
15.16,2.0189170595999997
15.18,2.0209842156
15.2,2.0238835344
15.22,2.026369422
15.24,2.0321680596
15.26,2.0367211031999997
15.28,2.0400338531999997
15.3,2.0458324908
15.32,2.049558672
15.34,2.0524579908
15.36,2.0557707408
15.38,2.0574244656
15.4,2.0594969219999997
15.42,2.0640499655999998
15.44,2.0673627156
15.46,2.071502328
15.48,2.0768875344
15.5,2.0777143968
15.52,2.0768875344
15.54,2.0777143968
15.56,2.0785465596
15.58,2.0768875344
15.6,2.0739882156
15.62,2.0752338096
15.64,2.0797868532
15.66,2.0806137156
15.68,2.0806137156
15.7,2.0830996032
15.72,2.0876526468
15.74,2.0922109908
15.76,2.0938647155999996
15.78,2.0971774656
15.8,2.099249922
15.82,2.1004902156
15.84,2.1042163968
15.86,2.109188172
15.88,2.1129143532
15.9,2.1174673968
15.92,2.122439172
15.94,2.127819078
15.96,2.1336177156
15.98,2.1361036031999996
16.0,2.1398297844
16.02,2.147695578
16.04,2.1547398096
16.06,2.1630190344
16.08,2.174197578
16.1,2.1828955343999996
16.12,2.1903478968
16.14,2.2006995779999996
16.16,2.2102243967999997
16.18,2.221821672
16.2,2.2325867844
16.22,2.2412847408
16.24,2.2499773968
16.26,2.258261922
16.28,2.2653008532
16.3,2.2677867408
16.32,2.2723397844
16.34,2.2785518532
16.36,2.2810377408
16.38,2.2826914655999997
16.4,2.2855907844
16.42,2.290143828
16.44,2.2959424656
16.46,2.2996686468
16.48,2.3042269907999997
16.5,2.3091934656
16.52,2.3137518096
16.54,2.3220310343999997
16.56,2.3307289908
16.58,2.3373544908
16.6,2.3402538096
16.62,2.3414941031999996
16.64,2.3448068532
16.66,2.349773328
16.68,2.3551585344
16.7,2.360957172
16.72,2.3638564908
16.74,2.3634430596
16.76,2.3621974656
16.78,2.3613706032
16.8,2.3613706032
16.82,2.363024328
16.84,2.3650967844
16.86,2.366337078
16.88,2.367582672
16.9,2.369649828
16.92,2.369649828
16.94,2.3688229655999997
16.96,2.3684095344
16.98,2.3688229655999997
17.0,2.3704819907999997
17.02,2.3713088532
17.04,2.3721357156
17.06,2.3737947407999997
17.08,2.3754484656
17.1,2.380833672
17.12,2.3866323096
17.14,2.3899450596
17.16,2.3920122156
17.18,2.394084672
17.2,2.3982242844
17.22,2.4023638968
17.24,2.4036094908
17.26,2.404022922
17.28,2.4036094908
17.3,2.4048497843999996
17.32,2.4094028279999997
17.34,2.4110618531999997
17.36,2.4110618531999997
17.38,2.4118887156
17.4,2.412715578
17.42,2.4152014656
17.44,2.4172739219999997
17.46,2.4234859907999997
17.48,2.440463172
17.5,2.4628255595999997
17.52,2.4847692156
17.54,2.5054725779999996
17.56,2.5241087844
17.58,2.5423315596
17.6,2.5584765779999996
17.62,2.5713141468
17.64,2.5833248532
17.66,2.5986483095999997
17.68,2.6123127407999998
17.7,2.6251503096
17.72,2.6396416032
17.74,2.652479172
17.76,2.6661436032
17.78,2.6781543096
17.8,2.6885059908
17.82,2.6976120779999997
17.84,2.7058966032
17.86,2.7162482844
17.88,2.7245328096
17.9,2.7303261468
17.92,2.7361247844
17.94,2.7423368532
17.96,2.7481354907999997
17.98,2.7543475596
18.0,2.7609730596
18.02,2.7663529656
18.04,2.770492578
18.06,2.7762912155999997
18.08,2.7825032843999997
18.1,2.7874750595999997
18.12,2.7920281031999994
18.14,2.7941005596
18.16,2.794927422
18.18,2.7957542843999996
18.2,2.798240172
18.22,2.8011394908
18.24,2.8056925344
18.26,2.8131448968000003
18.28,2.8218428532
18.3,2.8309542407999997
18.32,2.8408924908
18.34,2.851244172
18.36,2.8624227156
18.38,2.8736065595999998
18.4,2.8818857844
18.42,2.889751578
18.44,2.8955502156
18.46,2.9009354220000003
18.48,2.9100468096
18.5,2.9191528967999996
18.52,2.9253649656
18.54,2.9311636032000004
18.56,2.9382025344000002
18.58,2.9431743096000003
18.6,2.9456548968
18.62,2.9477273532
18.64,2.9497998096
18.66,2.9493810779999996
18.68,2.9497998096
18.7,2.9535259908000002
18.72,2.9568387408
18.74,2.9601514908
18.76,2.9622186468
18.78,2.9642911032
18.8,2.9667769907999997
18.82,2.9684307156
18.84,2.9700897407999998
18.86,2.9742293531999997
18.88,2.980441422
18.9,2.9862400595999996
18.92,2.9916199655999995
18.94,3.0007313532
18.96,3.010256172
18.98,3.015636078
19.0,3.020194422
19.02,3.0259930596
19.04,3.0338588532
19.06,3.0421380780000002
19.08,3.0504226032
19.1,3.0574615344
19.12,3.0616011468
19.14,3.0649138968000003
19.16,3.0711259656
19.18,3.0777514655999996
19.2,3.0872762844
19.22,3.0992869908
19.24,3.1092252408
19.26,3.1208172156
19.28,3.131582328
19.3,3.1419393096
19.32,3.1531178532
19.34,3.1622292408
